timestamp,port,linkState,SNR,FEC_Correctable,FEC_Uncorrectable,CRCErrorCount,Temperature,Voltage,FanSpeed,Humidity,Airflow,AmbientTemperature,OpticalRxPower,OpticalTxPower,LinkLatency,CableLengthEstimate,ConnectorInsertionCount
2025-05-15 13:01:06,port1,up,26.456,0.0,0.0,0.0,32.53,2.844,2405.387,38.861,12.578,17.968,-5.977,0.238,64.167,8.5,4
2025-05-15 13:01:07,port1,up,31.737,0.0,0.0,0.0,25.754,2.884,2712.21,38.882,9.736,18.524,-2.49,-0.471,37.607,8.5,4
2025-05-15 13:01:08,port1,up,25.41,0.0,0.0,0.0,32.358,2.772,2493.604,38.717,14.154,17.73,-5.333,0.389,32.984,8.5,4
2025-05-15 13:01:09,port1,up,23.532,0.0,0.0,0.0,29.202,2.71,2507.045,38.746,11.32,17.556,-4.839,0.473,36.738,8.5,4
2025-05-15 13:01:10,port1,up,32.782,0.0,0.0,0.0,29.639,2.795,2733.656,39.934,13.329,18.093,-3.865,-0.729,32.962,8.5,4
2025-05-15 13:01:11,port1,up,27.352,0.0,0.0,0.0,31.563,2.692,2441.173,39.748,11.414,18.191,-4.47,0.32,57.341,8.5,4
2025-05-15 13:01:12,port1,up,19.371,0.0,0.0,0.0,31.906,2.76,2515.879,38.525,11.527,18.648,-5.737,0.355,30.202,8.5,4
2025-05-15 13:01:13,port1,up,26.515,0.0,0.0,0.0,32.503,2.788,2459.624,40.851,12.879,17.579,-2.889,0.03,56.587,8.5,4
2025-05-15 13:01:14,port1,up,27.056,0.0,0.0,0.0,29.168,2.766,2552.39,38.672,10.609,18.234,-2.647,0.71,40.206,8.5,4
2025-05-15 13:01:15,port1,up,27.972,0.0,0.0,0.0,28.928,2.73,2370.402,38.994,13.104,17.835,-5.257,0.147,43.897,8.5,4
2025-05-15 13:01:16,port1,up,28.064,0.0,0.0,0.0,32.514,2.815,2772.388,39.055,14.589,17.922,-4.618,0.018,63.873,8.5,4
2025-05-15 13:01:17,port1,up,26.482,0.0,0.0,0.0,33.086,2.768,2455.768,39.251,11.726,18.21,-5.486,0.167,45.215,8.5,4
2025-05-15 13:01:18,port1,up,28.638,0.0,0.0,0.0,30.543,2.782,2441.027,39.819,14.304,17.866,-4.123,0.12,44.731,8.5,4
2025-05-15 13:01:19,port1,up,26.473,0.0,0.0,0.0,26.506,2.759,2552.197,38.841,10.67,17.656,-6.105,0.138,46.576,8.5,4
2025-05-15 13:01:20,port1,up,32.723,0.0,0.0,0.0,26.197,2.748,2488.798,36.467,12.072,17.976,-3.874,0.821,31.419,8.5,4
2025-05-15 13:01:21,port1,up,27.674,0.0,0.0,0.0,31.738,2.739,2670.772,38.593,17.383,17.022,-3.959,0.204,44.175,8.5,4
2025-05-15 13:01:22,port1,up,27.73,0.0,0.0,0.0,32.044,2.795,2540.969,40.277,12.387,17.298,-4.595,-0.644,42.591,8.5,4
2025-05-15 13:01:23,port1,up,24.475,0.0,0.0,0.0,29.45,2.8,2244.977,37.427,13.192,17.955,-4.434,-0.013,33.619,8.5,4
2025-05-15 13:01:24,port1,up,31.227,0.0,0.0,0.0,28.47,2.739,2440.719,38.175,12.172,18.116,-4.725,-0.965,33.875,8.5,4
2025-05-15 13:01:25,port1,up,27.794,0.0,0.0,0.0,31.511,2.808,2493.471,40.868,15.071,18.519,-5.324,0.114,35.977,8.5,4
2025-05-15 13:01:26,port1,up,24.944,0.0,0.0,0.0,27.09,2.836,2558.684,37.817,10.525,17.838,-4.805,-0.086,55.304,8.5,4
2025-05-15 13:01:27,port1,up,36.839,0.0,0.0,0.0,29.683,2.817,2450.555,40.194,10.416,18.078,-4.207,-0.468,47.964,8.5,4
2025-05-15 13:01:28,port1,up,28.418,0.0,0.0,0.0,29.666,2.868,2517.468,38.64,12.986,18.102,-3.859,-0.133,27.642,8.5,4
2025-05-15 13:01:29,port1,up,28.833,0.0,0.0,0.0,30.923,2.799,2541.177,38.239,12.481,17.377,-3.948,-0.24,52.29,8.5,4
2025-05-15 13:01:30,port1,up,31.892,0.0,0.0,0.0,32.34,2.781,2624.393,39.833,14.18,18.598,-4.616,-0.1,45.413,8.5,4
2025-05-15 13:01:31,port1,up,27.653,0.0,0.0,0.0,27.238,2.768,2426.019,38.775,12.744,17.628,-3.822,0.114,37.952,8.5,4
2025-05-15 13:01:32,port1,up,23.058,0.0,0.0,0.0,30.503,2.811,2394.53,39.927,11.507,17.823,-3.563,0.37,44.27,8.5,4
2025-05-15 13:01:33,port1,up,26.105,0.0,0.0,0.0,34.748,2.828,2714.967,37.914,13.768,17.909,-4.756,-0.346,35.639,8.5,4
2025-05-15 13:01:34,port1,up,29.485,0.0,0.0,0.0,26.173,2.783,2455.298,39.923,19.087,18.289,-3.806,1.01,46.193,8.5,4
2025-05-15 13:01:35,port1,up,26.251,0.0,0.0,0.0,30.915,2.813,2606.217,39.071,11.445,18.818,-5.938,0.131,46.762,8.5,4
2025-05-15 13:01:36,port1,up,27.529,0.0,0.0,0.0,28.216,2.757,2565.668,37.999,14.478,18.643,-3.811,0.168,30.43,8.5,4
2025-05-15 13:01:37,port1,up,28.54,0.0,0.0,0.0,28.285,2.814,2420.63,39.051,14.26,17.278,-4.151,-0.617,43.027,8.5,4
2025-05-15 13:01:38,port1,up,29.743,0.0,0.0,0.0,29.714,2.841,2494.854,39.409,14.151,18.394,-3.907,0.458,43.185,8.5,4
2025-05-15 13:01:39,port1,up,28.814,0.0,0.0,0.0,31.853,2.769,2571.166,38.58,9.869,18.801,-4.097,-0.171,31.787,8.5,4
2025-05-15 13:01:40,port1,up,31.353,0.0,0.0,0.0,29.171,2.695,2522.963,39.547,14.7,17.907,-3.082,0.328,38.415,8.5,4
2025-05-15 13:01:41,port1,up,28.679,0.0,0.0,0.0,30.75,2.809,2646.825,39.275,12.237,18.271,-2.75,-0.511,33.18,8.5,4
2025-05-15 13:01:42,port1,up,31.07,0.0,0.0,0.0,28.221,2.848,2444.079,38.431,12.608,19.506,-4.274,-0.479,34.356,8.5,4
2025-05-15 13:01:43,port1,up,23.253,0.0,0.0,0.0,28.797,2.72,2546.538,39.845,13.126,18.228,-3.915,0.135,40.038,8.5,4
2025-05-15 13:01:44,port1,up,25.5,0.0,0.0,0.0,25.952,2.723,2603.014,38.869,11.784,18.394,-3.708,0.23,49.237,8.5,4
2025-05-15 13:01:45,port1,up,25.54,0.0,0.0,0.0,27.902,2.755,2574.803,38.687,9.766,18.656,-4.208,1.23,27.942,8.5,4
2025-05-15 13:01:46,port1,up,31.453,0.0,0.0,0.0,27.878,2.716,2503.132,39.472,11.425,17.867,-4.305,0.503,52.696,8.5,4
2025-05-15 13:01:47,port1,up,22.997,0.0,0.0,0.0,34.049,2.711,2293.39,39.469,10.348,17.706,-5.422,0.523,46.161,8.5,4
2025-05-15 13:01:48,port1,up,21.282,0.0,0.0,0.0,26.16,2.846,2460.058,40.263,12.772,18.375,-4.61,-0.046,46.667,8.5,4
2025-05-15 13:01:49,port1,up,23.57,0.0,0.0,0.0,33.08,2.865,2679.019,39.329,13.697,17.132,-6.02,0.006,41.434,8.5,4
2025-05-15 13:01:50,port1,up,32.173,0.0,0.0,0.0,25.103,2.809,2554.131,38.872,11.946,18.039,-3.674,-0.382,56.463,8.5,4
2025-05-15 13:01:51,port1,up,30.594,0.0,0.0,0.0,27.414,2.818,2488.048,38.039,13.799,18.163,-2.619,-0.136,35.048,8.5,4
2025-05-15 13:01:52,port1,up,21.843,0.0,0.0,0.0,29.301,2.857,2460.173,38.694,11.096,17.837,-4.341,-0.217,42.289,8.5,4
2025-05-15 13:01:53,port1,up,27.687,0.0,0.0,0.0,28.521,2.752,2634.711,39.929,10.729,18.354,-4.274,-0.599,25.545,8.5,4
2025-05-15 13:01:54,port1,up,29.329,0.0,0.0,0.0,23.562,2.779,2450.003,39.915,14.509,18.233,-3.391,-0.954,41.998,8.5,4
2025-05-15 13:01:55,port1,up,28.594,0.0,0.0,0.0,27.97,2.883,2572.5,39.512,11.729,18.347,-3.913,-1.189,60.24,8.5,4
2025-05-15 13:01:56,port1,up,31.245,0.0,0.0,0.0,30.057,2.818,2586.908,39.038,13.39,18.343,-3.212,0.729,53.061,8.5,4
2025-05-15 13:01:57,port1,up,27.064,0.0,0.0,0.0,30.231,2.87,2476.37,38.063,10.739,18.865,-3.847,-0.141,47.682,8.5,4
2025-05-15 13:01:58,port1,up,26.906,0.0,0.0,0.0,30.865,2.841,2411.912,37.283,15.098,18.191,-5.382,-0.41,27.848,8.5,4
2025-05-15 13:01:59,port1,up,32.312,0.0,0.0,0.0,29.973,2.767,2682.745,39.806,9.066,17.831,-5.237,-0.456,39.264,8.5,4
2025-05-15 13:02:00,port1,up,21.764,0.0,0.0,0.0,29.352,2.725,2526.542,39.412,12.816,17.92,-3.648,0.19,47.199,8.5,4
2025-05-15 13:02:01,port1,up,29.026,0.0,0.0,0.0,28.876,2.756,2318.185,41.256,15.305,19.058,-5.247,-0.072,52.86,8.5,4
2025-05-15 13:02:02,port1,up,29.927,0.0,0.0,0.0,27.272,2.775,2570.815,38.637,12.813,17.899,-4.19,0.003,57.744,8.5,4
2025-05-15 13:02:03,port1,up,26.519,0.0,0.0,0.0,25.503,2.818,2622.677,40.969,9.962,17.332,-3.783,-1.025,34.413,8.5,4
2025-05-15 13:02:04,port1,up,25.477,0.0,0.0,0.0,30.306,2.691,2509.403,40.8,11.227,19.42,-3.642,0.023,45.648,8.5,4
2025-05-15 13:02:05,port1,up,25.287,0.0,0.0,0.0,30.489,2.832,2497.217,40.494,12.607,18.102,-3.761,-0.393,48.787,8.5,4
2025-05-15 13:02:06,port1,up,33.431,0.0,0.0,0.0,31.702,2.788,2370.606,39.663,11.82,17.672,-3.236,0.359,37.482,8.5,4
2025-05-15 13:02:07,port1,up,27.098,0.0,0.0,0.0,27.637,2.75,2540.286,39.856,9.053,18.261,-4.446,0.496,35.98,8.5,4
2025-05-15 13:02:08,port1,up,30.627,0.0,0.0,0.0,33.342,2.774,2545.381,39.142,17.022,18.36,-2.559,-0.112,46.048,8.5,4
2025-05-15 13:02:09,port1,up,21.888,0.0,0.0,0.0,32.724,2.802,2469.02,39.352,10.119,18.038,-2.941,0.143,31.299,8.5,4
2025-05-15 13:02:10,port1,up,24.154,0.0,0.0,0.0,31.88,2.796,2445.099,38.656,14.875,17.277,-4.068,0.026,47.384,8.5,4
2025-05-15 13:02:11,port1,up,24.106,0.0,0.0,0.0,33.532,2.845,2393.103,39.607,13.72,17.488,-3.905,-0.476,46.83,8.5,4
2025-05-15 13:02:12,port1,up,23.297,0.0,0.0,0.0,30.476,2.819,2502.99,38.872,16.266,17.763,-4.009,0.274,48.735,8.5,4
2025-05-15 13:02:13,port1,up,26.567,0.0,0.0,0.0,25.148,2.831,2572.044,37.424,14.537,17.638,-4.423,0.594,36.066,8.5,4
2025-05-15 13:02:14,port1,up,28.415,0.0,0.0,0.0,24.22,2.76,2491.585,38.937,11.958,17.352,-4.488,1.016,51.368,8.5,4
2025-05-15 13:02:15,port1,up,27.89,0.0,0.0,0.0,32.74,2.733,2536.697,38.026,15.951,18.284,-2.844,0.145,40.239,8.5,4
2025-05-15 13:02:16,port1,up,24.785,0.0,0.0,0.0,25.895,2.806,2591.582,37.903,13.843,17.392,-3.435,0.503,48.695,8.5,4
2025-05-15 13:02:17,port1,up,29.825,0.0,0.0,0.0,27.593,2.828,2456.224,38.26,12.563,17.538,-4.46,-0.206,44.642,8.5,4
2025-05-15 13:02:18,port1,up,23.729,0.0,0.0,0.0,27.452,2.775,2651.62,39.497,11.239,18.438,-4.284,-0.375,42.56,8.5,4
2025-05-15 13:02:19,port1,up,27.151,0.0,0.0,0.0,28.721,2.758,2656.179,40.023,10.944,18.681,-5.781,-0.041,44.031,8.5,4
2025-05-15 13:02:20,port1,up,26.461,0.0,0.0,0.0,25.512,2.761,2547.851,41.26,9.976,17.738,-4.642,-0.522,29.271,8.5,4
2025-05-15 13:02:21,port1,up,23.891,0.0,0.0,0.0,29.67,2.787,2530.906,39.255,11.913,18.968,-3.101,0.054,41.662,8.5,4
2025-05-15 13:02:22,port1,up,30.673,0.0,0.0,0.0,29.762,2.831,2706.431,38.51,8.87,18.391,-3.49,0.082,45.875,8.5,4
2025-05-15 13:02:23,port1,up,28.703,0.0,0.0,0.0,30.721,2.673,2481.179,39.915,16.203,18.512,-4.081,-0.03,31.837,8.5,4
2025-05-15 13:02:24,port1,up,29.512,0.0,0.0,0.0,33.946,2.779,2618.918,39.368,10.404,18.474,-4.064,0.399,31.344,8.5,4
2025-05-15 13:02:25,port1,up,28.647,0.0,0.0,0.0,28.599,2.88,2457.109,37.82,7.853,18.176,-5.876,0.4,48.348,8.5,4
2025-05-15 13:02:26,port1,up,29.814,0.0,0.0,0.0,31.206,2.719,2633.403,39.526,13.589,18.479,-4.445,0.812,36.69,8.5,4
2025-05-15 13:02:27,port1,up,26.731,0.0,0.0,0.0,29.388,2.877,2481.948,40.826,10.646,17.8,-2.559,-0.374,58.939,8.5,4
2025-05-15 13:02:28,port1,up,25.067,0.0,0.0,0.0,29.182,2.797,2628.589,38.873,12.29,17.875,-5.446,-0.07,44.35,8.5,4
2025-05-15 13:02:29,port1,up,31.383,0.0,0.0,0.0,27.332,2.769,2452.178,39.215,11.303,18.427,-3.954,-0.016,39.027,8.5,4
2025-05-15 13:02:30,port1,up,24.48,0.0,0.0,0.0,31.327,2.88,2380.034,37.673,12.5,18.175,-5.067,0.066,30.874,8.5,4
2025-05-15 13:02:31,port1,up,31.101,0.0,0.0,0.0,27.62,2.825,2666.063,39.514,10.7,17.585,-3.485,0.058,46.254,8.5,4
2025-05-15 13:02:32,port1,up,27.891,0.0,0.0,0.0,29.141,2.729,2508.447,38.62,10.16,17.848,-3.571,-0.288,33.991,8.5,4
2025-05-15 13:02:33,port1,up,33.175,0.0,0.0,0.0,24.663,2.769,2562.116,37.721,12.501,17.411,-4.582,-0.388,55.878,8.5,4
2025-05-15 13:02:34,port1,up,27.454,0.0,0.0,0.0,27.958,2.748,2475.303,40.43,13.427,18.429,-5.352,-0.118,39.962,8.5,4
2025-05-15 13:02:35,port1,up,26.462,0.0,0.0,0.0,29.153,2.75,2338.056,39.906,9.093,17.95,-3.781,0.769,41.355,8.5,4
2025-05-15 13:02:36,port1,up,25.932,0.0,0.0,0.0,28.36,2.798,2484.379,41.424,8.963,18.639,-3.125,0.303,53.867,8.5,4
2025-05-15 13:02:37,port1,up,23.671,0.0,0.0,0.0,30.168,2.815,2526.888,38.74,12.127,18.501,-2.166,-0.15,42.067,8.5,4
2025-05-15 13:02:38,port1,up,31.56,0.0,0.0,0.0,26.638,2.704,2583.309,39.307,15.211,18.196,-3.306,0.402,51.775,8.5,4
2025-05-15 13:02:39,port1,up,24.193,0.0,0.0,0.0,25.428,2.812,2391.377,38.223,14.194,17.483,-4.601,0.615,29.004,8.5,4
2025-05-15 13:02:40,port1,up,28.928,0.0,0.0,0.0,28.012,2.799,2437.422,37.221,12.236,17.669,-5.299,0.537,49.709,8.5,4
2025-05-15 13:02:41,port1,up,30.512,0.0,0.0,0.0,34.27,2.789,2596.08,39.694,14.113,18.092,-4.567,1.135,45.544,8.5,4
2025-05-15 13:02:42,port1,up,28.861,0.0,0.0,0.0,25.82,2.734,2439.746,37.461,11.807,19.03,-4.688,-0.225,22.139,8.5,4
2025-05-15 13:02:43,port1,up,28.582,0.0,0.0,0.0,26.464,2.787,2661.391,38.175,13.188,18.157,-6.911,0.015,60.517,8.5,4
