timestamp,port,linkState,SNR,FEC_Correctable,FEC_Uncorrectable,CRCErrorCount,Temperature,Voltage,FanSpeed,Humidity,Airflow,AmbientTemperature,OpticalRxPower,OpticalTxPower,LinkLatency,CableLengthEstimate,ConnectorInsertionCount
2025-05-13 14:53:10,port1,up,32.321,3.0,0.0,2.0,34.314,3.346,2774.095,40.684,15.179,21.78,-4.274,0.086,40.634,10.0,5
2025-05-13 14:53:11,port1,up,30.287,3.0,0.0,2.0,33.401,3.261,3239.533,39.441,15.792,21.223,-4.967,0.059,45.73,10.0,5
2025-05-13 14:53:12,port1,up,30.982,3.0,0.0,2.0,36.671,3.177,3216.574,31.172,12.523,23.202,-3.82,-0.592,42.604,10.0,5
2025-05-13 14:53:13,port1,up,29.545,3.0,0.0,2.0,35.516,3.254,2685.012,36.808,12.424,21.674,-6.28,-0.232,54.302,10.0,5
2025-05-13 14:53:14,port1,up,31.553,3.0,0.0,2.0,34.47,3.11,3091.042,51.206,18.179,23.338,-4.774,-0.733,61.739,10.0,5
2025-05-13 14:53:15,port1,up,34.871,3.0,0.0,2.0,36.372,3.255,3001.515,49.806,15.494,22.637,-4.018,-0.003,54.382,10.0,5
2025-05-13 14:53:16,port1,up,29.856,3.0,0.0,2.0,34.767,3.523,3206.394,43.703,15.751,23.571,-4.43,0.085,51.891,10.0,5
2025-05-13 14:53:17,port1,up,30.861,3.0,0.0,2.0,35.538,3.408,3203.041,44.624,18.657,21.919,-4.311,-0.158,50.993,10.0,5
2025-05-13 14:53:18,port1,up,33.141,3.0,0.0,2.0,32.487,3.293,2891.135,48.545,14.14,20.342,-4.576,-0.667,71.687,10.0,5
2025-05-13 14:53:19,port1,up,32.439,4.0,0.0,2.0,36.018,3.337,3005.361,43.15,13.173,21.444,-5.588,-0.554,59.376,10.0,5
2025-05-13 14:53:20,port1,up,40.146,4.0,0.0,2.0,36.874,3.374,2648.601,44.862,13.079,23.588,-6.019,-0.279,53.684,10.0,5
2025-05-13 14:53:21,port1,up,29.344,4.0,0.0,2.0,31.533,3.208,3211.652,43.663,14.034,22.585,-4.389,0.157,64.492,10.0,5
2025-05-13 14:53:22,port1,up,33.476,4.0,0.0,2.0,30.871,3.306,2879.122,45.038,15.365,21.936,-6.012,0.374,65.885,10.0,5
2025-05-13 14:53:23,port1,up,33.111,4.0,0.0,2.0,31.339,3.051,3219.314,42.083,14.105,21.904,-7.288,0.046,47.009,10.0,5
2025-05-13 14:53:24,port1,up,32.163,4.0,0.0,2.0,34.782,3.382,2785.311,52.52,18.719,22.265,-4.504,0.664,58.332,10.0,5
2025-05-13 14:53:25,port1,up,28.632,4.0,0.0,2.0,38.129,3.392,3323.233,40.119,12.493,20.481,-5.673,-0.009,42.576,10.0,5
2025-05-13 14:53:26,port1,up,29.021,4.0,0.0,2.0,33.226,3.347,2894.629,33.757,11.956,22.696,-4.746,0.423,38.867,10.0,5
2025-05-13 14:53:27,port1,up,28.743,4.0,0.0,4.0,36.212,3.099,2956.209,46.797,14.003,22.577,-6.25,0.215,55.056,10.0,5
2025-05-13 14:53:28,port1,up,29.905,4.0,0.0,4.0,33.304,3.175,3136.752,45.971,16.056,22.074,-5.163,0.285,49.085,10.0,5
2025-05-13 14:53:29,port1,up,26.821,4.0,0.0,4.0,34.452,3.173,3369.687,44.013,12.017,21.661,-4.117,-0.432,55.994,10.0,5
2025-05-13 14:53:30,port1,up,34.194,4.0,0.0,4.0,32.534,3.398,3035.497,38.579,14.293,21.854,-3.513,0.275,32.511,10.0,5
2025-05-13 14:53:31,port1,up,34.42,4.0,0.0,4.0,36.163,3.189,2862.579,44.191,12.162,22.099,-2.16,-0.176,54.759,10.0,5
2025-05-13 14:53:32,port1,up,30.145,4.0,0.0,4.0,37.719,3.314,2931.958,52.059,12.133,21.463,-4.436,0.058,57.787,10.0,5
2025-05-13 14:53:33,port1,up,34.411,4.0,0.0,4.0,32.472,3.156,3047.112,47.921,13.256,22.371,-2.414,-1.072,59.063,10.0,5
2025-05-13 14:53:34,port1,up,31.757,4.0,0.0,4.0,34.924,2.913,3019.559,49.693,17.157,21.675,-4.429,-0.846,52.17,10.0,5
2025-05-13 14:53:35,port1,up,34.475,4.0,0.0,4.0,36.865,3.205,3133.069,38.983,16.59,20.889,-4.956,-0.461,33.267,10.0,5
2025-05-13 14:53:36,port1,up,30.695,4.0,0.0,4.0,40.011,3.236,2864.372,42.429,13.542,22.909,-4.955,0.005,39.11,10.0,5
2025-05-13 14:53:37,port1,up,30.649,4.0,0.0,4.0,34.489,3.393,3255.052,43.004,20.654,21.585,-3.48,0.189,51.646,10.0,5
2025-05-13 14:53:38,port1,up,32.351,4.0,0.0,4.0,34.677,3.142,2871.247,38.875,16.367,23.072,-4.91,-0.456,61.276,10.0,5
2025-05-13 14:53:39,port1,up,25.442,4.0,0.0,4.0,37.997,3.277,3184.361,37.168,17.587,20.78,-5.647,-0.372,48.502,10.0,5
2025-05-13 14:53:40,port1,up,30.4,4.0,0.0,4.0,38.104,3.361,3096.013,41.53,15.944,21.809,-3.557,0.775,53.874,10.0,5
2025-05-13 14:53:41,port1,up,34.321,4.0,0.0,4.0,36.852,3.326,3114.327,43.901,18.364,23.197,-5.595,0.134,47.211,10.0,5
2025-05-13 14:53:42,port1,up,28.963,4.0,0.0,4.0,35.312,3.352,2883.12,37.076,15.378,21.773,-4.822,0.634,35.501,10.0,5
2025-05-13 14:53:43,port1,up,33.733,4.0,0.0,4.0,34.361,3.296,3176.874,50.021,13.61,23.313,-4.825,0.268,60.078,10.0,5
2025-05-13 14:53:44,port1,up,30.782,4.0,0.0,4.0,32.462,3.256,3323.716,49.763,15.4,23.568,-4.879,-0.111,56.98,10.0,5
2025-05-13 14:53:45,port1,up,33.029,4.0,0.0,4.0,37.28,3.334,3249.129,40.447,13.293,21.414,-7.299,0.589,44.984,10.0,5
2025-05-13 14:53:46,port1,up,33.692,4.0,0.0,4.0,35.971,3.346,2796.614,46.507,17.002,22.399,-4.618,0.007,59.473,10.0,5
2025-05-13 14:53:47,port1,up,35.191,4.0,0.0,4.0,34.97,3.375,3425.167,49.875,17.016,22.12,-6.606,1.042,48.298,10.0,5
2025-05-13 14:53:48,port1,up,34.842,4.0,0.0,4.0,35.367,3.467,2940.177,44.302,12.415,20.614,-4.92,1.188,31.982,10.0,5
2025-05-13 14:53:49,port1,up,31.338,4.0,0.0,4.0,32.902,3.338,3009.39,46.696,15.791,20.896,-4.756,-1.219,42.836,10.0,5
2025-05-13 14:53:50,port1,up,31.05,4.0,0.0,4.0,35.566,3.234,2844.761,47.501,14.16,20.702,-3.877,0.386,35.751,10.0,5
2025-05-13 14:53:51,port1,up,30.944,4.0,0.0,4.0,32.556,3.297,3294.295,45.374,15.285,22.77,-5.553,-0.208,63.69,10.0,5
2025-05-13 14:53:52,port1,up,28.47,4.0,0.0,4.0,37.428,3.098,2984.158,48.677,17.486,22.499,-5.723,0.08,44.472,10.0,5
2025-05-13 14:53:53,port1,up,29.165,4.0,0.0,4.0,32.34,3.449,2758.04,41.628,12.854,21.133,-5.035,0.188,71.971,10.0,5
2025-05-13 14:53:54,port1,up,28.483,4.0,0.0,4.0,30.118,3.377,2909.387,53.967,15.751,20.477,-5.479,0.08,52.199,10.0,5
2025-05-13 14:53:55,port1,up,32.888,4.0,0.0,4.0,36.628,3.386,3021.808,59.15,13.55,21.754,-3.466,0.135,57.061,10.0,5
2025-05-13 14:53:56,port1,up,27.691,4.0,0.0,4.0,36.363,3.352,3426.095,42.605,16.471,22.839,-4.059,-0.61,44.554,10.0,5
2025-05-13 14:53:57,port1,up,31.428,4.0,0.0,4.0,37.615,3.335,2961.803,51.493,14.694,19.215,-4.726,-0.081,26.784,10.0,5
2025-05-13 14:53:58,port1,up,27.051,4.0,0.0,4.0,36.439,3.316,2950.577,52.12,15.964,21.746,-6.541,-0.472,36.452,10.0,5
2025-05-13 14:53:59,port1,up,36.003,5.0,0.0,5.0,36.934,3.15,2860.286,43.084,15.558,22.842,-4.733,-0.306,54.676,10.0,5
2025-05-13 14:54:00,port1,up,32.417,5.0,0.0,5.0,35.59,3.18,2503.387,51.368,17.128,21.678,-3.478,0.099,54.872,10.0,5
2025-05-13 14:54:01,port1,up,36.793,5.0,0.0,5.0,32.734,3.326,3160.215,53.913,15.058,20.537,-5.021,0.509,49.322,10.0,5
2025-05-13 14:54:02,port1,up,35.736,5.0,0.0,5.0,32.928,3.255,2892.399,49.743,16.884,23.022,-5.12,0.127,66.893,10.0,5
2025-05-13 14:54:03,port1,up,28.295,5.0,0.0,5.0,35.903,3.323,3117.867,51.745,13.351,23.025,-4.714,0.427,69.135,10.0,5
2025-05-13 14:54:04,port1,up,28.141,5.0,0.0,5.0,33.731,3.295,3094.584,46.783,16.585,22.409,-4.415,-0.431,43.49,10.0,5
2025-05-13 14:54:05,port1,up,31.061,5.0,0.0,5.0,33.433,3.28,3127.851,44.169,16.415,21.697,-4.905,-0.41,54.06,10.0,5
2025-05-13 14:54:06,port1,up,28.582,5.0,0.0,5.0,35.873,3.276,2809.8,46.066,14.289,22.168,-6.152,-0.161,48.67,10.0,5
2025-05-13 14:54:07,port1,up,35.763,5.0,0.0,5.0,38.583,3.327,3160.06,49.889,14.53,20.912,-5.29,0.177,52.548,10.0,5
2025-05-13 14:54:08,port1,up,30.899,5.0,0.0,5.0,35.325,3.314,3053.545,48.232,14.874,22.047,-5.277,0.158,60.336,10.0,5
2025-05-13 14:54:09,port1,up,34.721,5.0,0.0,5.0,32.167,3.364,2690.267,44.55,14.047,20.278,-5.712,-0.367,55.37,10.0,5
2025-05-13 14:54:10,port1,up,30.588,5.0,0.0,5.0,36.848,3.496,2740.533,45.971,18.38,22.101,-4.106,0.566,29.473,10.0,5
2025-05-13 14:54:11,port1,up,28.978,5.0,0.0,5.0,38.33,3.301,2799.558,52.681,16.101,20.819,-4.639,-0.141,58.784,10.0,5
2025-05-13 14:54:12,port1,up,32.389,5.0,0.0,5.0,36.195,3.298,3270.292,40.462,16.218,23.494,-5.805,0.168,45.393,10.0,5
2025-05-13 14:54:13,port1,up,33.512,5.0,0.0,5.0,34.497,3.21,2967.424,46.812,15.94,21.594,-3.927,0.249,59.017,10.0,5
2025-05-13 14:54:14,port1,up,36.759,5.0,0.0,5.0,36.937,3.356,3025.409,42.398,13.94,22.151,-6.377,0.043,52.118,10.0,5
2025-05-13 14:54:15,port1,up,36.941,5.0,0.0,5.0,35.792,3.266,3196.583,44.733,14.018,23.097,-4.34,-0.491,46.448,10.0,5
2025-05-13 14:54:16,port1,up,34.513,5.0,0.0,5.0,31.942,3.396,3137.979,48.051,16.492,22.736,-6.046,1.039,52.804,10.0,5
2025-05-13 14:54:17,port1,up,34.177,5.0,0.0,5.0,34.199,3.391,2798.587,43.176,11.372,20.143,-3.752,-0.152,32.031,10.0,5
2025-05-13 14:54:18,port1,up,35.359,5.0,0.0,5.0,36.402,3.28,3243.904,42.872,13.352,22.888,-6.789,0.629,57.299,10.0,5
2025-05-13 14:54:19,port1,up,32.146,5.0,0.0,5.0,36.191,3.416,2870.863,44.16,14.076,23.656,-5.783,-0.335,52.204,10.0,5
2025-05-13 14:54:20,port1,up,30.867,5.0,0.0,5.0,34.598,3.212,2796.738,46.518,17.742,22.103,-3.178,-0.327,33.112,10.0,5
2025-05-13 14:54:21,port1,up,30.313,5.0,0.0,5.0,37.935,3.248,2775.618,46.787,17.165,21.449,-4.94,1.07,41.885,10.0,5
2025-05-13 14:54:22,port1,up,38.75,5.0,0.0,5.0,37.13,3.299,3021.109,42.432,14.78,25.075,-6.041,0.17,49.607,10.0,5
2025-05-13 14:54:23,port1,up,36.035,5.0,0.0,5.0,35.037,3.277,3523.793,48.009,18.306,20.224,-4.061,-0.179,44.694,10.0,5
2025-05-13 14:54:24,port1,up,33.779,5.0,0.0,5.0,33.289,3.243,3148.782,48.476,17.97,20.592,-4.946,1.08,39.791,10.0,5
2025-05-13 14:54:25,port1,up,35.739,5.0,0.0,5.0,33.8,3.316,3130.995,33.666,16.31,20.429,-5.5,-0.268,64.578,10.0,5
2025-05-13 14:54:26,port1,up,31.245,5.0,0.0,6.0,36.493,3.238,2966.661,55.188,17.785,22.14,-5.033,0.106,46.906,10.0,5
2025-05-13 14:54:27,port1,up,32.681,5.0,0.0,6.0,30.827,3.262,3158.788,47.489,11.413,22.62,-5.1,0.809,50.463,10.0,5
2025-05-13 14:54:28,port1,up,35.663,5.0,0.0,6.0,36.635,3.235,2595.635,51.866,17.256,22.85,-5.142,0.1,32.348,10.0,5
2025-05-13 14:54:29,port1,up,33.764,5.0,0.0,6.0,36.451,3.262,3280.137,52.837,16.592,21.075,-4.981,-0.22,50.639,10.0,5
2025-05-13 14:54:30,port1,up,34.648,5.0,0.0,7.0,35.642,3.336,3145.374,42.264,16.383,21.369,-5.904,-0.052,52.27,10.0,5
2025-05-13 14:54:31,port1,up,37.225,5.0,0.0,7.0,33.126,3.331,3159.893,46.354,14.409,21.511,-4.299,-0.376,45.602,10.0,5
2025-05-13 14:54:32,port1,up,32.223,5.0,0.0,7.0,34.266,3.225,3030.662,48.441,12.534,21.417,-6.39,-0.065,51.911,10.0,5
2025-05-13 14:54:33,port1,up,29.124,5.0,0.0,7.0,34.586,3.373,3227.615,48.02,17.455,20.322,-6.265,-0.808,64.764,10.0,5
2025-05-13 14:54:34,port1,up,27.804,5.0,0.0,7.0,33.827,3.293,3338.489,43.027,13.298,20.767,-5.276,-0.433,46.947,10.0,5
2025-05-13 14:54:35,port1,up,38.113,5.0,0.0,7.0,35.304,3.23,2925.564,37.619,14.767,21.108,-5.958,1.298,30.13,10.0,5
2025-05-13 14:54:36,port1,up,31.691,6.0,0.0,7.0,33.792,3.26,2698.458,45.907,16.928,21.856,-4.962,0.341,48.682,10.0,5
2025-05-13 14:54:37,port1,up,34.483,6.0,0.0,7.0,36.177,3.301,2898.562,33.564,19.917,21.557,-5.483,0.13,43.471,10.0,5
2025-05-13 14:54:38,port1,up,31.047,7.0,0.0,7.0,39.248,3.267,2716.011,46.117,17.238,22.14,-3.711,0.465,50.156,10.0,5
2025-05-13 14:54:39,port1,up,31.144,7.0,0.0,7.0,33.371,3.129,2949.994,42.022,13.318,22.002,-4.449,-0.317,63.285,10.0,5
2025-05-13 14:54:40,port1,up,33.615,7.0,0.0,7.0,32.645,3.318,2907.297,40.792,12.642,21.833,-2.308,0.238,57.581,10.0,5
2025-05-13 14:54:41,port1,up,27.346,7.0,0.0,7.0,36.199,3.354,3141.996,44.609,14.865,22.833,-5.365,-0.254,32.523,10.0,5
2025-05-13 14:54:42,port1,up,30.336,7.0,0.0,7.0,35.99,3.303,3002.604,43.643,16.264,22.367,-5.383,-0.941,41.366,10.0,5
2025-05-13 14:54:43,port1,up,36.676,7.0,0.0,7.0,36.415,3.23,3034.663,45.397,14.418,23.204,-5.71,-0.302,50.649,10.0,5
2025-05-13 14:54:44,port1,up,33.381,7.0,0.0,7.0,34.585,3.242,3092.296,41.416,12.114,23.868,-7.333,-0.053,26.336,10.0,5
2025-05-13 14:54:45,port1,up,28.39,7.0,0.0,7.0,35.725,3.188,2871.485,42.206,13.915,21.976,-6.008,-0.446,55.816,10.0,5
2025-05-13 14:54:46,port1,up,28.508,7.0,0.0,7.0,35.398,3.234,3085.278,45.653,14.067,21.07,-4.61,-0.418,48.212,10.0,5
2025-05-13 14:54:47,port1,up,27.071,7.0,0.0,7.0,36.957,3.317,3321.907,48.319,14.338,21.627,-5.028,0.359,43.165,10.0,5
2025-05-13 14:54:48,port1,up,28.056,7.0,0.0,7.0,32.469,3.308,2746.354,52.573,13.596,21.663,-4.842,0.53,44.778,10.0,5
2025-05-13 14:54:49,port1,up,32.769,7.0,0.0,7.0,32.648,3.501,2876.383,44.294,15.836,21.94,-3.864,0.27,45.573,10.0,5
2025-05-13 14:54:50,port1,up,31.968,7.0,0.0,7.0,40.552,3.288,3154.098,46.131,15.787,23.332,-6.637,0.13,50.251,10.0,5
2025-05-13 14:54:51,port1,up,36.154,7.0,0.0,7.0,36.678,3.236,3271.81,52.5,15.234,21.301,-6.591,-0.561,65.171,10.0,5
2025-05-13 14:54:52,port1,up,32.076,7.0,0.0,7.0,34.974,3.319,3120.253,46.961,12.861,23.812,-4.924,-0.411,51.358,10.0,5
2025-05-13 14:54:53,port1,up,29.942,7.0,0.0,7.0,37.209,3.412,2771.491,43.559,14.815,23.49,-4.983,-0.492,71.502,10.0,5
2025-05-13 14:54:54,port1,up,31.189,7.0,0.0,7.0,35.663,3.211,2990.167,45.77,13.0,21.743,-4.283,-0.224,46.554,10.0,5
2025-05-13 14:54:55,port1,up,29.701,7.0,0.0,7.0,37.368,3.321,2977.396,43.217,16.77,22.959,-3.899,-1.242,28.275,10.0,5
2025-05-13 14:54:56,port1,up,31.099,7.0,0.0,8.0,36.837,3.466,3332.706,39.398,15.686,21.475,-3.672,0.071,45.388,10.0,5
2025-05-13 14:54:57,port1,up,34.636,7.0,0.0,8.0,33.915,3.188,3182.317,45.964,11.899,21.478,-5.927,0.32,50.211,10.0,5
2025-05-13 14:54:58,port1,up,30.364,7.0,0.0,8.0,35.17,3.358,3211.24,55.77,13.126,23.996,-5.442,-0.378,36.735,10.0,5
2025-05-13 14:54:59,port1,up,30.103,7.0,0.0,8.0,36.17,3.172,2771.36,43.656,13.278,22.587,-4.881,-0.286,35.124,10.0,5
2025-05-13 14:55:00,port1,up,34.162,7.0,0.0,8.0,37.915,3.388,3150.856,51.912,15.739,22.7,-5.635,-1.121,32.309,10.0,5
2025-05-13 14:55:01,port1,up,29.284,7.0,0.0,8.0,34.043,3.272,3379.023,43.222,16.408,22.571,-6.126,-1.266,39.65,10.0,5
2025-05-13 14:55:02,port1,up,30.384,7.0,0.0,8.0,30.288,3.424,3297.61,36.147,13.972,20.323,-4.945,-0.77,48.085,10.0,5
2025-05-13 14:55:03,port1,up,34.965,7.0,0.0,8.0,31.822,3.227,3061.622,39.819,13.82,21.322,-5.472,0.593,68.607,10.0,5
2025-05-13 14:55:04,port1,up,32.716,7.0,0.0,8.0,37.227,3.187,3195.908,40.229,16.918,21.986,-4.933,0.206,44.751,10.0,5
2025-05-13 14:55:05,port1,up,28.602,7.0,0.0,8.0,36.029,3.294,2718.414,54.971,11.512,22.863,-4.299,-0.197,57.824,10.0,5
2025-05-13 14:55:06,port1,up,34.42,7.0,0.0,8.0,38.239,3.406,3154.495,42.64,13.254,22.642,-4.914,0.039,62.574,10.0,5
2025-05-13 14:55:07,port1,up,33.772,7.0,0.0,8.0,36.843,3.257,3002.202,35.665,13.917,21.304,-4.099,-0.268,55.544,10.0,5
2025-05-13 14:55:08,port1,up,32.848,7.0,0.0,8.0,36.221,3.261,2903.016,36.644,13.046,23.237,-5.189,-0.068,45.264,10.0,5
2025-05-13 14:55:09,port1,up,32.645,7.0,0.0,8.0,36.516,3.247,2742.278,45.412,11.203,21.724,-6.614,-0.545,53.045,10.0,5
2025-05-13 14:55:10,port1,up,29.725,7.0,0.0,8.0,35.171,3.387,3063.657,45.795,13.604,22.339,-5.227,0.608,51.576,10.0,5
2025-05-13 14:55:11,port1,up,35.463,7.0,0.0,8.0,35.184,3.261,2847.323,43.972,13.209,22.455,-5.248,-0.473,61.392,10.0,5
2025-05-13 14:55:12,port1,up,28.229,7.0,0.0,8.0,36.225,3.227,2990.309,45.984,15.31,22.973,-4.054,-0.026,46.303,10.0,5
2025-05-13 14:55:13,port1,up,38.702,7.0,0.0,8.0,35.76,3.446,2960.286,47.866,13.773,20.868,-4.583,-0.162,52.468,10.0,5
2025-05-13 14:55:14,port1,up,27.753,7.0,0.0,8.0,38.113,3.362,3240.971,39.549,12.317,22.001,-6.227,-0.904,60.723,10.0,5
2025-05-13 14:55:15,port1,up,31.069,7.0,0.0,8.0,33.241,3.104,3042.108,42.26,13.829,21.758,-4.637,-0.47,54.656,10.0,5
2025-05-13 14:55:16,port1,up,28.937,7.0,0.0,8.0,36.962,3.42,3053.94,50.566,14.445,22.96,-4.947,-0.077,50.049,10.0,5
2025-05-13 14:55:17,port1,up,25.726,7.0,0.0,8.0,34.945,3.346,2876.436,46.208,11.87,23.437,-4.182,-0.025,56.938,10.0,5
2025-05-13 14:55:18,port1,up,33.946,7.0,0.0,8.0,35.298,3.235,3037.351,55.78,14.173,22.868,-6.102,-0.21,50.613,10.0,5
2025-05-13 14:55:19,port1,up,30.498,7.0,0.0,8.0,36.557,3.307,3183.248,41.411,15.926,21.555,-5.903,0.149,28.299,10.0,5
2025-05-13 14:55:20,port1,up,27.055,7.0,0.0,8.0,33.588,3.068,2967.691,30.685,14.247,21.72,-4.83,0.668,56.525,10.0,5
2025-05-13 14:55:21,port1,up,35.11,7.0,0.0,8.0,34.742,3.15,3128.411,50.22,18.325,23.889,-6.296,0.376,52.153,10.0,5
2025-05-13 14:55:22,port1,up,31.313,7.0,0.0,8.0,32.894,3.33,3028.386,45.23,15.26,21.452,-6.43,-0.189,57.516,10.0,5
2025-05-13 14:55:23,port1,up,35.374,7.0,0.0,8.0,35.478,3.285,3037.468,49.65,15.115,20.069,-6.46,-0.449,43.086,10.0,5
2025-05-13 14:55:24,port1,up,33.529,7.0,0.0,8.0,33.389,3.313,2521.671,42.166,13.41,23.014,-5.246,-0.423,53.218,10.0,5
2025-05-13 14:55:25,port1,up,32.044,7.0,0.0,8.0,36.747,3.174,3362.329,48.99,15.01,21.266,-4.58,-0.583,43.938,10.0,5
2025-05-13 14:55:26,port1,up,30.923,7.0,0.0,8.0,34.165,3.361,3387.34,47.759,15.884,22.645,-3.851,0.106,57.112,10.0,5
2025-05-13 14:55:27,port1,up,31.787,7.0,0.0,8.0,34.307,3.445,2954.626,45.318,15.67,21.27,-7.334,0.229,40.687,10.0,5
2025-05-13 14:55:28,port1,up,32.292,7.0,0.0,8.0,34.646,3.348,2765.368,46.488,14.18,22.723,-6.16,-0.719,41.115,10.0,5
2025-05-13 14:55:29,port1,up,26.286,7.0,0.0,8.0,33.434,3.308,2536.231,41.589,13.376,21.742,-5.752,0.409,54.583,10.0,5
2025-05-13 14:55:30,port1,up,30.57,7.0,0.0,8.0,35.399,3.322,3120.951,41.379,15.577,22.066,-5.653,-0.33,34.716,10.0,5
2025-05-13 14:55:31,port1,up,36.13,7.0,0.0,8.0,32.691,3.185,2757.498,43.808,15.935,23.261,-5.354,0.216,40.819,10.0,5
2025-05-13 14:55:32,port1,up,31.662,7.0,0.0,8.0,35.503,3.311,2864.311,47.802,14.26,21.253,-4.765,-0.004,40.286,10.0,5
2025-05-13 14:55:33,port1,up,28.07,7.0,0.0,8.0,33.258,3.354,2785.017,43.224,12.311,22.714,-4.342,-0.538,54.109,10.0,5
2025-05-13 14:55:34,port1,up,33.554,7.0,0.0,8.0,33.112,3.474,3279.999,38.71,16.041,22.911,-6.66,-0.455,49.612,10.0,5
2025-05-13 14:55:35,port1,up,29.598,7.0,0.0,8.0,32.694,3.286,3013.84,36.014,13.854,20.797,-3.979,0.661,47.49,10.0,5
2025-05-13 14:55:36,port1,up,33.485,7.0,0.0,8.0,33.492,3.176,3381.881,48.88,14.642,21.263,-5.431,0.252,45.301,10.0,5
2025-05-13 14:55:37,port1,up,26.92,7.0,0.0,8.0,35.378,3.188,2762.75,48.434,10.925,21.373,-5.181,-0.296,52.519,10.0,5
2025-05-13 14:55:38,port1,up,23.686,8.0,0.0,8.0,37.439,3.28,2946.343,47.984,16.327,22.231,-6.369,-0.147,55.161,10.0,5
2025-05-13 14:55:39,port1,up,37.618,8.0,0.0,8.0,34.227,3.349,2901.75,52.589,16.588,22.08,-5.312,-0.167,58.08,10.0,5
2025-05-13 14:55:40,port1,up,30.511,8.0,0.0,8.0,38.307,3.396,2824.983,44.667,17.631,22.19,-6.785,-0.586,56.056,10.0,5
2025-05-13 14:55:41,port1,up,28.564,8.0,0.0,8.0,37.993,3.177,2971.482,47.051,15.932,21.263,-5.715,0.099,43.399,10.0,5
2025-05-13 14:55:42,port1,up,30.3,8.0,0.0,8.0,34.556,3.281,2680.758,46.364,17.57,24.95,-6.114,-0.861,39.741,10.0,5
2025-05-13 14:55:43,port1,up,32.789,10.0,0.0,8.0,37.116,3.203,3159.333,36.834,15.868,22.744,-6.455,1.046,54.468,10.0,5
2025-05-13 14:55:44,port1,up,31.339,10.0,0.0,8.0,38.713,3.234,3171.86,44.822,14.068,23.636,-5.155,-0.023,67.713,10.0,5
2025-05-13 14:55:45,port1,up,33.501,10.0,0.0,8.0,34.847,3.486,3144.424,51.512,10.786,22.01,-6.118,-0.843,82.444,10.0,5
