timestamp,port,linkState,SNR,FEC_Correctable,FEC_Uncorrectable,CRCErrorCount,Temperature,Voltage,FanSpeed,Humidity,Airflow,AmbientTemperature,OpticalRxPower,OpticalTxPower,LinkLatency,CableLengthEstimate,ConnectorInsertionCount
2025-05-13 14:49:21,port1,up,35.124,1.0,0.0,0.0,34.483,3.147,2933.081,43.828,15.797,20.647,-5.438,0.596,39.214,10.0,5
2025-05-13 14:49:22,port1,up,35.686,1.0,0.0,0.0,33.562,3.346,2803.399,46.733,14.661,20.883,-4.737,0.169,23.498,10.0,5
2025-05-13 14:49:23,port1,up,28.053,1.0,0.0,0.0,35.755,3.274,2675.078,46.387,15.467,20.536,-3.223,-0.398,55.559,10.0,5
2025-05-13 14:49:24,port1,up,25.432,1.0,0.0,0.0,35.797,3.461,3302.149,34.812,16.708,21.024,-4.777,-0.648,63.733,10.0,5
2025-05-13 14:49:25,port1,up,33.328,1.0,0.0,0.0,34.742,3.36,2959.502,41.125,15.087,21.315,-5.834,-0.272,56.534,10.0,5
2025-05-13 14:49:26,port1,up,28.544,1.0,0.0,0.0,33.628,3.276,2864.048,39.074,14.386,23.614,-2.876,0.754,33.413,10.0,5
2025-05-13 14:49:27,port1,up,33.223,1.0,0.0,0.0,34.908,3.258,3039.936,51.839,14.375,20.675,-5.842,0.391,57.19,10.0,5
2025-05-13 14:49:28,port1,up,28.653,1.0,0.0,0.0,33.262,3.219,2905.772,46.313,17.592,22.31,-5.363,0.308,68.71,10.0,5
2025-05-13 14:49:29,port1,up,30.428,1.0,0.0,0.0,34.714,3.321,2941.731,51.443,14.454,20.261,-4.644,0.905,43.653,10.0,5
2025-05-13 14:49:30,port1,up,38.034,1.0,0.0,0.0,33.978,3.319,2786.297,43.324,18.584,22.452,-3.865,-0.094,48.634,10.0,5
2025-05-13 14:49:31,port1,up,30.16,1.0,0.0,0.0,35.988,3.242,2971.534,51.743,15.739,21.349,-5.104,-0.131,54.964,10.0,5
2025-05-13 14:49:32,port1,up,29.422,1.0,0.0,0.0,34.046,3.388,3051.491,46.623,15.259,20.672,-5.452,-0.416,39.499,10.0,5
2025-05-13 14:49:33,port1,up,33.994,1.0,0.0,0.0,34.724,3.36,2882.957,52.141,19.698,20.237,-5.244,0.544,61.734,10.0,5
2025-05-13 14:49:34,port1,up,31.043,1.0,0.0,0.0,36.569,3.221,3269.029,43.276,12.525,22.451,-4.948,-0.053,59.62,10.0,5
2025-05-13 14:49:35,port1,up,33.701,1.0,0.0,0.0,36.823,3.267,2900.525,39.337,17.532,20.903,-4.333,0.016,47.73,10.0,5
2025-05-13 14:49:36,port1,up,31.233,1.0,0.0,0.0,35.869,3.18,3378.064,49.645,13.801,24.098,-4.574,0.197,52.972,10.0,5
2025-05-13 14:49:37,port1,up,30.084,1.0,0.0,0.0,33.883,3.398,3067.681,47.97,14.569,21.475,-5.24,-0.087,61.838,10.0,5
2025-05-13 14:49:38,port1,up,27.206,1.0,0.0,0.0,34.817,3.274,3147.858,40.225,15.588,21.192,-5.642,0.36,54.239,10.0,5
2025-05-13 14:49:39,port1,up,34.712,1.0,0.0,0.0,33.053,3.452,3064.348,46.609,14.509,21.167,-4.709,0.543,50.318,10.0,5
2025-05-13 14:49:40,port1,up,29.423,1.0,0.0,0.0,34.797,3.217,2876.72,38.114,17.851,23.057,-5.77,-0.311,46.563,10.0,5
2025-05-13 14:49:41,port1,up,28.864,1.0,0.0,0.0,35.073,3.477,3171.264,43.991,12.609,23.069,-5.01,0.187,44.091,10.0,5
2025-05-13 14:49:42,port1,up,34.809,1.0,0.0,0.0,34.913,3.429,2751.202,45.14,17.546,20.457,-5.921,0.311,41.114,10.0,5
2025-05-13 14:49:43,port1,up,34.813,1.0,0.0,0.0,35.51,3.472,2901.001,42.91,15.74,21.201,-4.833,0.531,57.132,10.0,5
2025-05-13 14:49:44,port1,up,34.009,1.0,0.0,0.0,33.902,3.195,3083.414,44.6,16.225,21.908,-4.556,0.155,45.88,10.0,5
2025-05-13 14:49:45,port1,up,34.407,1.0,0.0,0.0,34.902,3.353,3203.257,45.916,13.044,22.344,-4.902,-0.04,46.89,10.0,5
2025-05-13 14:49:46,port1,up,28.137,1.0,0.0,0.0,34.621,3.26,2944.587,46.6,10.929,21.153,-4.239,0.251,51.095,10.0,5
2025-05-13 14:49:47,port1,up,24.684,1.0,0.0,0.0,36.043,3.296,2770.86,42.423,20.034,23.429,-4.522,-0.486,32.74,10.0,5
2025-05-13 14:49:48,port1,up,37.867,1.0,0.0,0.0,34.073,3.219,2973.998,46.538,16.764,21.436,-6.776,0.217,57.341,10.0,5
2025-05-13 14:49:49,port1,up,28.491,1.0,0.0,0.0,34.828,3.484,3015.358,40.261,15.708,23.224,-3.797,0.063,52.827,10.0,5
2025-05-13 14:49:50,port1,up,31.013,1.0,0.0,0.0,35.211,3.302,3091.753,43.661,15.299,21.708,-4.235,0.418,50.853,10.0,5
2025-05-13 14:49:51,port1,up,33.666,1.0,0.0,0.0,35.174,3.282,2877.087,42.861,17.674,20.516,-3.408,-0.365,59.693,10.0,5
2025-05-13 14:49:52,port1,up,35.561,1.0,0.0,0.0,34.086,3.156,2969.401,44.77,15.4,22.057,-6.13,-0.665,35.563,10.0,5
2025-05-13 14:49:53,port1,up,28.104,1.0,0.0,0.0,36.383,3.256,3064.146,48.066,14.337,21.743,-5.052,0.315,53.043,10.0,5
2025-05-13 14:49:54,port1,up,32.691,1.0,0.0,0.0,35.497,3.21,3155.689,40.605,13.344,21.148,-3.975,0.39,49.996,10.0,5
2025-05-13 14:49:55,port1,up,34.121,1.0,0.0,0.0,33.834,3.385,2488.338,53.182,14.547,22.907,-2.982,-1.068,26.865,10.0,5
2025-05-13 14:49:56,port1,up,30.926,1.0,0.0,0.0,35.895,3.292,2822.266,36.463,13.984,20.473,-5.343,-0.941,57.028,10.0,5
2025-05-13 14:49:57,port1,up,34.832,1.0,0.0,2.0,35.66,3.389,2700.067,41.298,14.28,20.512,-4.996,-0.644,59.502,10.0,5
2025-05-13 14:49:58,port1,up,31.597,1.0,0.0,2.0,35.722,3.135,3197.126,48.978,14.328,22.96,-5.008,-0.809,61.848,10.0,5
2025-05-13 14:49:59,port1,up,32.842,1.0,0.0,2.0,34.819,3.134,2984.139,53.542,15.842,22.748,-4.222,-0.827,55.13,10.0,5
2025-05-13 14:50:00,port1,up,29.18,1.0,0.0,2.0,37.067,3.256,2874.663,49.816,17.566,21.257,-4.478,-0.127,65.241,10.0,5
2025-05-13 14:50:01,port1,up,36.537,1.0,0.0,2.0,33.916,3.236,3215.361,42.802,17.347,22.836,-3.604,0.175,52.241,10.0,5
2025-05-13 14:50:02,port1,up,34.256,1.0,0.0,2.0,35.088,3.394,3073.078,50.113,15.044,22.283,-5.057,-1.073,47.125,10.0,5
2025-05-13 14:50:03,port1,up,36.405,1.0,0.0,2.0,34.232,3.204,2929.315,44.056,14.953,22.979,-5.619,0.675,60.663,10.0,5
2025-05-13 14:50:04,port1,up,28.931,1.0,0.0,2.0,35.601,3.529,2999.639,47.828,16.076,21.497,-5.801,0.381,51.122,10.0,5
2025-05-13 14:50:05,port1,up,28.925,1.0,0.0,2.0,36.014,3.388,3084.145,37.738,13.165,21.772,-4.939,0.075,48.478,10.0,5
2025-05-13 14:50:06,port1,up,38.342,1.0,0.0,2.0,33.83,3.408,3176.644,47.817,13.835,20.138,-4.312,-0.16,71.231,10.0,5
2025-05-13 14:50:07,port1,up,29.596,1.0,0.0,2.0,36.227,3.44,2943.537,46.575,16.338,23.033,-3.825,0.657,36.438,10.0,5
2025-05-13 14:50:08,port1,up,30.113,1.0,0.0,2.0,35.792,3.43,2769.863,47.486,16.569,22.379,-4.357,-0.659,61.361,10.0,5
2025-05-13 14:50:09,port1,up,35.137,1.0,0.0,2.0,34.217,3.411,2634.146,46.146,13.092,21.929,-4.767,0.477,58.696,10.0,5
2025-05-13 14:50:10,port1,up,29.118,1.0,0.0,2.0,35.535,3.322,3145.809,43.824,12.652,22.589,-6.854,0.482,44.396,10.0,5
2025-05-13 14:50:11,port1,up,30.467,1.0,0.0,2.0,35.41,3.35,2777.179,47.103,15.785,22.117,-7.099,-0.782,57.943,10.0,5
2025-05-13 14:50:12,port1,up,30.239,1.0,0.0,2.0,34.065,3.345,2884.934,37.413,14.883,21.302,-6.219,-0.22,55.149,10.0,5
2025-05-13 14:50:13,port1,up,34.555,1.0,0.0,2.0,35.427,3.345,2903.832,42.282,12.11,22.714,-5.28,-0.473,54.977,10.0,5
2025-05-13 14:50:14,port1,up,29.838,1.0,0.0,2.0,35.862,3.468,3116.568,43.822,13.987,21.935,-3.701,0.084,53.686,10.0,5
2025-05-13 14:50:15,port1,up,24.297,1.0,0.0,2.0,34.908,3.326,3227.031,46.5,13.461,20.529,-4.561,0.02,40.633,10.0,5
2025-05-13 14:50:16,port1,up,27.81,1.0,0.0,2.0,35.35,3.212,3164.256,49.582,17.153,22.408,-5.572,0.108,39.444,10.0,5
2025-05-13 14:50:17,port1,up,26.233,1.0,0.0,2.0,35.869,3.389,2868.064,39.832,15.194,22.554,-5.153,-0.186,42.255,10.0,5
2025-05-13 14:50:18,port1,up,33.854,1.0,0.0,2.0,35.159,3.363,3104.021,50.154,19.08,21.316,-5.37,0.233,64.247,10.0,5
2025-05-13 14:50:19,port1,up,29.294,1.0,0.0,2.0,34.925,3.34,2945.006,56.444,15.839,21.535,-6.011,0.077,60.656,10.0,5
2025-05-13 14:50:20,port1,up,31.97,1.0,0.0,2.0,36.936,3.161,3302.833,46.551,12.069,21.973,-3.203,-0.287,53.473,10.0,5
2025-05-13 14:50:21,port1,up,28.093,1.0,0.0,2.0,33.924,3.324,3134.434,44.663,19.168,22.76,-4.414,1.165,66.434,10.0,5
2025-05-13 14:50:22,port1,up,32.559,1.0,0.0,2.0,34.868,3.241,2973.144,47.997,15.587,22.662,-5.259,-0.235,64.81,10.0,5
2025-05-13 14:50:23,port1,up,30.386,1.0,0.0,2.0,35.906,3.22,2916.969,38.901,12.833,24.965,-6.223,0.401,67.493,10.0,5
2025-05-13 14:50:24,port1,up,37.305,1.0,0.0,2.0,34.59,3.325,2854.686,45.055,12.437,21.13,-4.493,0.226,62.501,10.0,5
2025-05-13 14:50:25,port1,up,25.619,1.0,0.0,2.0,34.034,3.267,2791.202,38.087,15.515,21.701,-5.283,-0.729,66.899,10.0,5
2025-05-13 14:50:26,port1,up,34.406,1.0,0.0,2.0,35.713,3.343,3051.453,47.104,16.776,21.69,-4.05,-0.045,59.217,10.0,5
2025-05-13 14:50:27,port1,up,33.46,1.0,0.0,2.0,33.826,3.495,3231.391,37.005,16.681,17.895,-4.296,0.617,50.997,10.0,5
2025-05-13 14:50:28,port1,up,38.206,1.0,0.0,2.0,34.045,3.156,2943.366,42.973,12.842,21.988,-4.709,-0.764,46.698,10.0,5
2025-05-13 14:50:29,port1,up,28.811,1.0,0.0,2.0,33.344,3.297,2819.73,49.711,12.667,21.552,-4.6,-0.067,61.459,10.0,5
2025-05-13 14:50:30,port1,up,34.259,1.0,0.0,2.0,35.465,3.258,2871.451,52.772,14.126,23.04,-4.216,-0.224,51.304,10.0,5
2025-05-13 14:50:31,port1,up,27.518,1.0,0.0,2.0,35.85,3.337,3100.057,43.464,14.577,22.433,-4.735,-0.196,50.19,10.0,5
2025-05-13 14:50:32,port1,up,36.849,1.0,0.0,2.0,35.208,3.327,3329.869,41.09,14.987,21.584,-2.934,-0.331,63.646,10.0,5
2025-05-13 14:50:33,port1,up,32.579,1.0,0.0,2.0,35.567,3.233,3084.082,37.735,15.53,22.517,-4.656,0.339,48.901,10.0,5
2025-05-13 14:50:34,port1,up,28.262,1.0,0.0,2.0,35.579,3.185,3051.449,51.403,12.414,22.36,-6.171,-0.051,59.642,10.0,5
2025-05-13 14:50:35,port1,up,36.184,1.0,0.0,2.0,35.407,3.314,3061.419,39.196,14.53,23.707,-5.269,0.712,42.618,10.0,5
2025-05-13 14:50:36,port1,up,31.893,1.0,0.0,2.0,34.813,3.258,3079.675,49.271,11.134,21.393,-4.676,0.632,63.234,10.0,5
2025-05-13 14:50:37,port1,up,33.015,1.0,0.0,2.0,33.758,3.265,3170.144,42.143,16.913,23.018,-5.322,-1.147,37.119,10.0,5
2025-05-13 14:50:38,port1,up,31.989,1.0,0.0,2.0,36.052,3.166,3092.063,47.721,16.93,21.905,-4.55,0.229,43.497,10.0,5
2025-05-13 14:50:39,port1,up,36.838,1.0,0.0,2.0,34.522,3.426,2968.623,47.394,16.03,21.312,-3.857,-0.272,56.747,10.0,5
2025-05-13 14:50:40,port1,up,31.419,1.0,0.0,2.0,35.706,3.347,3299.425,49.662,13.557,25.08,-4.895,0.657,50.602,10.0,5
2025-05-13 14:50:41,port1,up,31.49,2.0,0.0,2.0,33.977,3.334,3215.56,48.535,15.646,22.466,-4.89,0.282,25.233,10.0,5
2025-05-13 14:50:42,port1,up,31.608,2.0,0.0,2.0,35.375,3.332,2913.21,52.659,14.258,22.518,-4.785,-0.034,43.166,10.0,5
2025-05-13 14:50:43,port1,up,30.64,2.0,0.0,5.0,35.282,3.252,3007.807,47.045,10.695,23.292,-5.371,-0.069,58.198,10.0,5
2025-05-13 14:50:44,port1,up,32.395,2.0,0.0,5.0,34.125,3.327,2993.642,44.132,11.508,22.584,-6.351,-0.149,55.656,10.0,5
2025-05-13 14:50:45,port1,up,31.813,2.0,0.0,5.0,35.491,3.264,2744.25,50.098,14.101,23.231,-5.433,0.177,45.707,10.0,5
2025-05-13 14:50:46,port1,up,34.36,2.0,0.0,5.0,34.74,3.319,2651.201,47.587,16.463,21.242,-5.084,0.739,48.527,10.0,5
2025-05-13 14:50:47,port1,up,31.148,2.0,0.0,5.0,34.811,3.257,3242.137,40.387,14.991,23.125,-6.26,0.428,44.593,10.0,5
2025-05-13 14:50:48,port1,up,28.606,2.0,0.0,5.0,35.104,3.422,3179.008,48.091,18.18,21.494,-4.553,-0.417,63.801,10.0,5
2025-05-13 14:50:49,port1,up,30.111,2.0,0.0,5.0,36.359,3.286,2786.172,43.962,14.422,22.258,-4.543,-0.31,38.964,10.0,5
2025-05-13 14:50:50,port1,up,30.453,2.0,0.0,5.0,35.368,3.218,2950.719,47.093,16.471,22.719,-7.083,0.176,34.656,10.0,5
2025-05-13 14:50:51,port1,up,27.776,2.0,0.0,5.0,35.438,3.143,2919.66,49.479,12.608,22.442,-5.133,0.609,56.222,10.0,5
2025-05-13 14:50:52,port1,up,30.495,2.0,0.0,5.0,34.919,3.466,2736.656,44.255,19.212,22.101,-3.809,0.848,53.431,10.0,5
2025-05-13 14:50:53,port1,up,32.793,2.0,0.0,5.0,35.056,3.322,2824.189,45.653,17.459,22.504,-4.957,0.223,40.937,10.0,5
2025-05-13 14:50:54,port1,up,35.589,2.0,0.0,5.0,34.05,3.11,3447.941,50.694,14.762,22.391,-5.817,0.172,45.968,10.0,5
2025-05-13 14:50:55,port1,up,30.562,2.0,0.0,5.0,34.501,3.225,2997.525,52.896,19.117,20.362,-5.418,0.251,50.072,10.0,5
2025-05-13 14:50:56,port1,up,43.184,2.0,0.0,5.0,32.513,3.222,3005.916,41.085,16.904,21.507,-3.047,-1.445,63.692,10.0,5
2025-05-13 14:50:57,port1,up,32.947,2.0,0.0,5.0,34.049,3.281,3253.287,39.163,12.438,21.598,-6.532,0.292,53.089,10.0,5
2025-05-13 14:50:58,port1,up,28.648,2.0,0.0,5.0,35.096,3.271,2822.214,47.324,16.313,22.063,-4.051,-0.722,50.19,10.0,5
2025-05-13 14:50:59,port1,up,30.9,2.0,0.0,5.0,33.457,3.42,3086.142,39.768,16.577,22.126,-4.423,-0.972,59.727,10.0,5
2025-05-13 14:51:00,port1,up,34.969,3.0,0.0,5.0,35.161,3.282,2965.879,44.746,13.396,21.945,-4.145,0.696,44.122,10.0,5
2025-05-13 14:51:01,port1,up,31.316,3.0,0.0,5.0,34.05,3.164,2970.015,48.376,18.108,20.357,-3.848,-0.626,40.191,10.0,5
2025-05-13 14:51:02,port1,up,33.347,3.0,0.0,5.0,34.02,3.355,3298.567,31.312,12.113,23.208,-3.795,1.113,42.503,10.0,5
2025-05-13 14:51:03,port1,up,33.83,3.0,0.0,5.0,36.186,3.31,3307.518,43.538,16.459,22.064,-4.069,0.088,52.752,10.0,5
2025-05-13 14:51:04,port1,up,33.709,3.0,0.0,5.0,34.684,3.428,3037.173,52.953,16.434,22.569,-4.282,-0.271,39.145,10.0,5
2025-05-13 14:51:05,port1,up,29.008,3.0,0.0,5.0,33.981,3.271,3372.883,51.672,17.959,23.504,-5.174,-0.733,45.852,10.0,5
2025-05-13 14:51:06,port1,up,29.776,3.0,0.0,5.0,34.864,3.309,3132.807,40.8,10.791,20.785,-5.248,0.172,50.786,10.0,5
2025-05-13 14:51:07,port1,up,36.697,3.0,0.0,5.0,34.82,3.36,2906.852,50.177,15.01,23.224,-5.69,0.657,34.766,10.0,5
2025-05-13 14:51:08,port1,up,37.336,3.0,0.0,5.0,33.632,3.276,3530.741,48.618,14.456,20.291,-5.573,0.472,41.845,10.0,5
2025-05-13 14:51:09,port1,up,32.642,3.0,0.0,5.0,35.706,3.279,2977.171,48.81,15.155,22.767,-4.089,0.874,40.733,10.0,5
2025-05-13 14:51:10,port1,up,33.118,3.0,0.0,5.0,35.03,3.385,3023.504,54.752,15.135,20.995,-5.612,-0.239,40.596,10.0,5
2025-05-13 14:51:11,port1,up,30.873,3.0,0.0,5.0,36.223,3.482,2830.348,44.16,17.688,23.095,-3.494,-0.772,49.077,10.0,5
2025-05-13 14:51:12,port1,up,33.957,3.0,0.0,5.0,34.268,3.354,2924.55,40.228,12.724,22.087,-5.269,0.769,48.947,10.0,5
2025-05-13 14:51:13,port1,up,31.368,3.0,0.0,5.0,35.239,3.348,2884.046,47.987,18.265,22.221,-5.407,0.151,56.873,10.0,5
2025-05-13 14:51:14,port1,up,26.907,3.0,0.0,5.0,34.396,3.231,3359.199,33.087,16.998,22.208,-5.342,-0.707,44.083,10.0,5
2025-05-13 14:51:15,port1,up,33.056,3.0,0.0,5.0,33.11,3.329,2866.11,24.979,19.006,21.302,-4.792,-0.735,64.047,10.0,5
2025-05-13 14:51:16,port1,up,36.381,3.0,0.0,6.0,33.879,3.355,2822.701,45.238,14.438,23.403,-6.451,-0.062,50.898,10.0,5
2025-05-13 14:51:17,port1,up,25.396,3.0,0.0,6.0,35.528,3.359,2768.234,46.038,17.073,20.627,-3.428,-0.611,52.511,10.0,5
2025-05-13 14:51:18,port1,up,35.827,3.0,0.0,6.0,34.743,3.471,3208.602,34.742,15.143,22.644,-5.854,-0.314,64.477,10.0,5
2025-05-13 14:51:19,port1,up,28.708,3.0,0.0,6.0,36.806,3.144,3003.86,44.302,17.484,24.488,-4.537,-0.088,53.386,10.0,5
2025-05-13 14:51:20,port1,up,34.068,3.0,0.0,6.0,35.324,3.34,2849.544,38.289,11.334,22.08,-4.024,-0.702,52.85,10.0,5
2025-05-13 14:51:21,port1,up,28.937,3.0,0.0,6.0,36.374,3.333,2941.094,47.222,14.209,22.728,-4.704,0.372,25.61,10.0,5
2025-05-13 14:51:22,port1,up,34.828,3.0,0.0,6.0,35.465,3.29,2712.589,43.957,15.731,22.036,-3.281,-0.154,41.657,10.0,5
2025-05-13 14:51:23,port1,up,36.128,3.0,0.0,6.0,35.498,3.251,3021.723,47.237,16.362,21.417,-4.546,-0.249,48.034,10.0,5
2025-05-13 14:51:24,port1,up,31.713,3.0,0.0,6.0,34.919,3.325,3028.533,54.407,15.438,21.124,-4.222,0.172,39.281,10.0,5
2025-05-13 14:51:25,port1,up,28.332,3.0,0.0,6.0,34.612,3.176,2720.837,51.297,15.18,23.46,-5.487,-0.273,55.432,10.0,5
2025-05-13 14:51:26,port1,up,29.732,3.0,0.0,6.0,34.991,3.225,2560.316,42.239,15.409,21.407,-6.209,0.127,41.242,10.0,5
2025-05-13 14:51:27,port1,up,31.27,3.0,0.0,6.0,33.137,3.404,3189.255,52.421,13.973,20.016,-4.993,0.433,38.468,10.0,5
2025-05-13 14:51:28,port1,up,31.858,3.0,0.0,6.0,36.342,3.238,3121.245,49.288,13.907,22.482,-2.927,0.44,58.551,10.0,5
2025-05-13 14:51:29,port1,up,29.24,3.0,0.0,6.0,34.261,3.327,3097.138,51.101,13.521,22.236,-6.183,0.193,48.629,10.0,5
2025-05-13 14:51:30,port1,up,29.837,3.0,0.0,6.0,36.524,3.166,3466.121,48.252,15.486,21.992,-6.023,-0.393,50.745,10.0,5
2025-05-13 14:51:31,port1,up,29.374,3.0,0.0,6.0,35.133,3.28,3334.915,35.779,14.52,23.036,-6.708,-0.625,56.312,10.0,5
2025-05-13 14:51:32,port1,up,34.154,3.0,0.0,6.0,34.204,3.282,2841.96,43.958,14.654,20.274,-4.482,-0.021,35.056,10.0,5
